Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Imprint
KDP,9/1/15,9/30/15,5,17.06,USD,US,,,,,B00I9UQE26,70%,Standard,4.95,,,17.06,Arielle Immortal Awakening,Lilian Roberts,
KDP,9/1/15,9/30/15,5233,26.52997671,USD,US,,,,,B00I9UQE26,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,26.52997671,Arielle Immortal Awakening,Lilian Roberts,
KDP,9/1/15,9/30/15,1,0.32,USD,US,,,,,B00I9UQE26,35% - promo,Kindle Countdown Deals,4.99,,,0.32,Arielle Immortal Awakening,Lilian Roberts,
KDP,9/1/15,9/30/15,53,33.92,USD,US,,,,,B00I9UQE26,70% - promo,Kindle Countdown Deals,4.99,,,33.92,Arielle Immortal Awakening,Lilian Roberts,
KDP,9/1/15,9/30/15,2,6.7,USD,US,,,,,B00IH9TNGS,70%,Standard,4.99,,,6.7,Project Northwoods,Jonathan Charles Bruce,
KDP,9/1/15,9/30/15,1,1.97,USD,US,,,,,B00II40EFG,70%,Standard,2.99,,,1.97,Zips Goes Wandering,Chris Marsh,
KDP,9/1/15,9/30/15,1,1.05,USD,US,,,,,B00IIUX9I4,35%,Standard,2.99,,,1.05,The Unintentional Time Traveler,Everett Maroon,
KDP,9/1/15,9/30/15,4,8.16,USD,US,,,,,B00IIUX9I4,70%,Standard,2.99,,,8.16,The Unintentional Time Traveler,Everett Maroon,
KDP,9/1/15,9/30/15,10,20.5,USD,US,,,,,B00IPL70NG,70%,Standard,2.99,,,20.5,Hard Justice,Mike McNeff,
KDP,9/1/15,9/30/15,2325,11.78715759,USD,US,,,,,B00IPL70NG,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,11.78715759,Hard Justice,Mike McNeff,
KDP,9/1/15,9/30/15,1,0.35,USD,US,,,,,B00IRL8O2U,35%,Standard,0.99,,,0.35,Exodus 2022,Kenneth G. Bennett,
KDP,9/1/15,9/30/15,1,1.75,USD,US,,,,,B00IZNNXAS,35%,Standard,4.99,,,1.75,Arielle Immortal Seduction,Lilian Roberts,
KDP,9/1/15,9/30/15,3,10.32,USD,US,,,,,B00IZNNXAS,70%,Standard,4.99,,,10.32,Arielle Immortal Seduction,Lilian Roberts,
KDP,9/1/15,9/30/15,2673,13.55142891,USD,US,,,,,B00IZNNXAS,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,13.55142891,Arielle Immortal Seduction,Lilian Roberts,
KDP,9/1/15,9/30/15,1,4.81,USD,US,,,,,B00J4YIKN2,70%,Standard,6.99,,,4.81,Memoirs Collection,Marni Mann,
KDP,9/1/15,9/30/15,1,1.4,USD,US,,,,,B00J6ELEX8,35%,Standard,3.99,,,1.4,Is This All There Is?,Patricia Mann,
KDP,9/1/15,9/30/15,1,2.76,USD,US,,,,,B00J6ELEX8,70%,Standard,3.99,,,2.76,Is This All There Is?,Patricia Mann,
KDP,9/1/15,9/30/15,844,4.27886497,USD,US,,,,,B00J6ELEX8,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,4.27886497,Is This All There Is?,Patricia Mann,
KDP,9/1/15,9/30/15,19,6.65,USD,US,,,,,B00J8OLGUW,35%,Standard,0.99,,,6.65,Enlightened,A.L. Waddington,
KDP,9/1/15,9/30/15,54,147.96,USD,US,,,,,B00J8OLGUW,70%,Standard,3.99,,,147.96,Enlightened,A.L. Waddington,
KDP,9/1/15,9/30/15,4,13.76,USD,US,,,,,B00J9U9OZO,70%,Standard,4.99,,,13.76,Memory Tower,Terry Persun,
KDP,9/1/15,9/30/15,792,4.0152382,USD,US,,,,,B00JATQ1DM,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,4.0152382,Leaving the Beach,Mary Rowen,
KDP,9/1/15,9/30/15,13,35.26,USD,US,,,,,B00JBR808W,70%,Standard,3.95,,,35.26,Unbreakable Bonds,Carolyn Ridder Aspenson,
KDP,9/1/15,9/30/15,5,13.7,USD,US,,,,,B00JG8TRGA,70%,Standard,3.99,,,13.7,Pulled Within,Marni Mann,
KDP,9/1/15,9/30/15,4397,22.29166968,USD,US,,,,,B00JG8TRGA,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,22.29166968,Pulled Within,Marni Mann,
KDP,9/1/15,9/30/15,767,3.88849457,USD,US,,,,,B00JG8U6TC,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,3.88849457,Fractured Dream,K.M. Randall,
KDP,9/1/15,9/30/15,1,1.05,USD,US,,,,,B00JXWYORG,35%,Standard,2.99,,,1.05,If I Say Yes,Brandy Jellum,
KDP,9/1/15,9/30/15,1,1.92,USD,US,,,,,B00JXWYORG,70%,Standard,2.8,,,1.92,If I Say Yes,Brandy Jellum,
KDP,9/1/15,9/30/15,1683,8.53238117,USD,US,,,,,B00JXWYORG,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,8.53238117,If I Say Yes,Brandy Jellum,
KDP,9/1/15,9/30/15,1,2.04,USD,US,,,,,B00K08T30U,70%,Standard,2.99,,,2.04,In Starlight,February Grace,
KDP,9/1/15,9/30/15,1,1.4,USD,US,,,,,B00K397URO,35%,Standard,3.99,,,1.4,Last Impressions,A.J. Aalto,
KDP,9/1/15,9/30/15,89,242.08,USD,US,,,,,B00K397URO,70%,Standard,3.99,,,242.08,Last Impressions,A.J. Aalto,
KDP,9/1/15,9/30/15,9,18.36,USD,US,,,,,B00K398816,70%,Standard,2.99,,,18.36,Fissure Free,Shari J. Ryan,
KDP,9/1/15,9/30/15,3909,19.81763402,USD,US,,,,,B00K398816,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,19.81763402,Fissure Free,Shari J. Ryan,
KDP,9/1/15,9/30/15,4,10.96,USD,US,,,,,B00K6PQW9M,70%,Standard,3.99,,,10.96,Deadly Secrets,Angel Sefer,
KDP,9/1/15,9/30/15,1934,9.80488726,USD,US,,,,,B00K6PQW9M,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,9.80488726,Deadly Secrets,Angel Sefer,
KDP,9/1/15,9/30/15,169,461.39,USD,US,,,,,B00K7MET62,70%,Standard,3.98,,,461.39,Winter Hopes,Jennifer Gracen,
KDP,9/1/15,9/30/15,703,3.56403088,USD,US,,,,,B00KC5O5HW,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,3.56403088,Between Heartbreak and Happiness,SÃ¡rka-Jonae Miller,
KDP,9/1/15,9/30/15,1,1.75,USD,US,,,,,B00KDO7X3A,35%,Standard,4.99,,,1.75,What Echoes Render,Tamsen Schultz,
