Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Imprint,Sale Date
KDP,8/1/15,8/31/15,113,307.36,USD,US,,,,,B00K397URO,70%,Standard,3.99,,, 307.36 ,Last Impressions,A.J. Aalto,,
KDP,8/1/15,8/31/15,8,16.32,USD,US,,,,,B00K398816,70%,Standard,2.99,,, 16.32 ,Fissure Free,Shari J. Ryan,,
KDP,8/1/15,8/31/15,7619,39.16095523,USD,US,,,,,B00K398816,,Kindle Edition Normalized Pages (KENP) Read,,,, 39.16 ,Fissure Free,Shari J. Ryan,,
KDP,8/1/15,8/31/15,2,5.31,USD,US,,,,,B00K60SW6S,70%,Standard,3.87,,, 5.31 ,Biking Uphill,Arleen Williams,,
KDP,8/1/15,8/31/15,6,16.44,USD,US,,,,,B00K6PQW9M,70%,Standard,3.99,,, 16.44 ,Deadly Secrets,Angel Sefer,,
KDP,8/1/15,8/31/15,1145,5.8851941,USD,US,,,,,B00K6PQW9M,,Kindle Edition Normalized Pages (KENP) Read,,,, 5.89 ,Deadly Secrets,Angel Sefer,,
KDP,8/1/15,8/31/15,1,1.4,USD,US,,,,,B00K7MET62,35%,Standard,3.99,,, 1.40 ,Winter Hopes,Jennifer Gracen,,
KDP,8/1/15,8/31/15,141,386.09,USD,US,,,,,B00K7MET62,70%,Standard,3.99,,, 386.09 ,Winter Hopes,Jennifer Gracen,,
KDP,8/1/15,8/31/15,1,3.46,USD,US,,,,,B00K8BNH9M,70%,Standard,4.99,,, 3.46 ,The Stories We Don't Tell,Melissa Thayer,,
KDP,8/1/15,8/31/15,1,2.74,USD,US,,,,,B00KC5O5HW,70%,Standard,3.99,,, 2.74 ,Between Heartbreak and Happiness,SÃ¡rka-Jonae Miller,,
KDP,8/1/15,8/31/15,1082,5.56137991,USD,US,,,,,B00KC5O5HW,,Kindle Edition Normalized Pages (KENP) Read,,,, 5.56 ,Between Heartbreak and Happiness,SÃ¡rka-Jonae Miller,,
KDP,8/1/15,8/31/15,12,41.04,USD,US,,,,,B00KDO7X3A,70%,Standard,4.99,,, 41.04 ,What Echoes Render,Tamsen Schultz,,
KDP,8/1/15,8/31/15,3,10.32,USD,US,,,,,B00KMNG5UY,70%,Standard,4.99,,, 10.32 ,Arielle Immortal Passion,Lilian Roberts,,
KDP,8/1/15,8/31/15,1257,6.46086373,USD,US,,,,,B00KMNG5UY,,Kindle Edition Normalized Pages (KENP) Read,,,, 6.46 ,Arielle Immortal Passion,Lilian Roberts,,
KDP,8/1/15,8/31/15,7,18.6,USD,US,,,,,B00KQ5E6I6,70%,Standard,3.87,,, 18.60 ,The Lycan Hunter,Kelsey Jordan,,
KDP,8/1/15,8/31/15,1,0,USD,US,,,,,B00KSYX1TK,70% - promo,Kindle MatchBook,4.99,,, -   ,Along the Wheel of Time: Sacred Stories for Nature Lovers,Judith Laxer,,
KDP,8/1/15,8/31/15,3,10.32,USD,US,,,,,B00KVT8F7A,70%,Standard,4.99,,, 10.32 ,Arielle Immortal Quickening,Lilian Roberts,,
KDP,8/1/15,8/31/15,2038,10.47513149,USD,US,,,,,B00KVT8F7A,,Kindle Edition Normalized Pages (KENP) Read,,,, 10.48 ,Arielle Immortal Quickening,Lilian Roberts,,
KDP,8/1/15,8/31/15,1,2.75,USD,US,,,,,B00KVT94AM,70%,Standard,3.99,,, 2.75 ,The Button Legacy: Emily's Inheritance,Ginger Marcinkowski,,
KDP,8/1/15,8/31/15,2,4.08,USD,US,,,,,B00KZQ2N6S,70%,Standard,2.99,,, 4.08 ,Spirit Warriors: The Scarring,D.E.L. Connor,,
KDP,8/1/15,8/31/15,1,2.04,USD,US,,,,,B00L2MQKP4,70%,Standard,2.99,,, 2.04 ,Dangerous Reflections,Shay West,,
KDP,8/1/15,8/31/15,106,38.15,USD,US,,,,,B00LC9137C,35%,Standard,1.02,,, 38.15 ,Blue Midnight,Tess Thompson,,
KDP,8/1/15,8/31/15,227,185.16,USD,US,,,,,B00LC9137C,70%,Standard,3.99,,, 185.16 ,Blue Midnight,Tess Thompson,,
KDP,8/1/15,8/31/15,1,2.06,USD,US,,,,,B00LF14TS2,70%,Standard,2.99,,, 2.06 ,Faking It,Pam McKenna,,
KDP,8/1/15,8/31/15,81,0.41633251,USD,US,,,,,B00LF14TS2,,Kindle Edition Normalized Pages (KENP) Read,,,, 0.42 ,Faking It,Pam McKenna,,
KDP,8/1/15,8/31/15,1,2.75,USD,US,,,,,B00LGYPL9E,70%,Standard,3.99,,, 2.75 ,Keeping Seattle Up,John Thomas Wood,,
KDP,8/1/15,8/31/15,0,0,USD,US,,,,,B00LJ4YG8S,70%,Standard,2.99,,, -   ,"Jacob, King of Portalia",Casey Clubb,,
KDP,8/1/15,8/31/15,10,18.03,USD,US,,,,,B00LQU6QV0,35%,Standard,5.15,,, 18.03 ,Zeus Is Dead: A Monstrously Inconvenient Adventure,Michael G. Munz,,
KDP,8/1/15,8/31/15,596,2027.77,USD,US,,,,,B00LQU6QV0,70%,Standard,4.98,,," 2,027.77 ",Zeus Is Dead: A Monstrously Inconvenient Adventure,Michael G. Munz,,
KDP,8/1/15,8/31/15,3,10.32,USD,US,,,,,B00LTNYID2,70%,Standard,4.99,,, 10.32 ,Arielle Immortal Journey,Lilian Roberts,,
KDP,8/1/15,8/31/15,1543,7.93087728,USD,US,,,,,B00LTNYID2,,Kindle Edition Normalized Pages (KENP) Read,,,, 7.93 ,Arielle Immortal Journey,Lilian Roberts,,
KDP,8/1/15,8/31/15,2,5.48,USD,US,,,,,B00LU8OI5Y,70%,Standard,3.99,,, 5.48 ,What I Really Learned In College,Addison Winters,,
KDP,8/1/15,8/31/15,1,5.47,USD,US,,,,,B00LUVALUC,70%,Standard,7.99,,, 5.47 ,The Between Boyfriends Collection,SÃ¡rka-Jonae Miller,,
KDP,8/1/15,8/31/15,4,24.68,USD,US,,,,,B00LVQMO38,70%,Standard,8.99,,, 24.68 ,The Immortal Rapture Collection,Lilian Roberts,,
KDP,8/1/15,8/31/15,11,22.44,USD,US,,,,,B00M0BWB04,70%,Standard,2.99,,, 22.44 ,When Fully Fused,Shari J. Ryan,,
KDP,8/1/15,8/31/15,5562,28.58816554,USD,US,,,,,B00M0BWB04,,Kindle Edition Normalized Pages (KENP) Read,,,, 28.59 ,When Fully Fused,Shari J. Ryan,,
KDP,8/1/15,8/31/15,8,16.4,USD,US,,,,,B00M3AVGDA,70%,Standard,2.99,,, 16.40 ,Dangled Carat,Hilary Grossman,,
KDP,8/1/15,8/31/15,414,2.12792171,USD,US,,,,,B00M3AVGDA,,Kindle Edition Normalized Pages (KENP) Read,,,, 2.13 ,Dangled Carat,Hilary Grossman,,
KDP,8/1/15,8/31/15,1,2.45,USD,US,,,,,B00M7VTWRW,35%,Standard,2.99,,, 2.45 ,Harm None,Will North,,
KDP,8/1/15,8/31/15,150,720.7,USD,US,,,,,B00M7VTWRW,70%,Standard,6.97,,, 720.70 ,Harm None,Will North,,
KDP,8/1/15,8/31/15,4,13.72,USD,US,,,,,B00M7WC9YE,70%,Standard,4.99,,, 13.72 ,Under the Squatting Eagle,Dennis Fishel,,
KDP,8/1/15,8/31/15,6,12.24,USD,US,,,,,B00MEZ1P80,70%,Standard,2.99,,, 12.24 ,How To Un-Marry a Millionaire,Billie Morton,,
KDP,8/1/15,8/31/15,1,3.44,USD,US,,,,,B00MNTO5N4,70%,Standard,4.99,,, 3.44 ,Grace in Community: Real Life Grace from the Book of 1 John,Jim McNeely III,,
KDP,8/1/15,8/31/15,1,5.5,USD,US,,,,,B00MT7VZ4W,70%,Standard,7.99,,, 5.50 ,My Fluorescent God,Joe Guppy,,
KDP,8/1/15,8/31/15,3,1.95,USD,US,,,,,B00MW1BRNY,70% - promo,Kindle Countdown Deals,2.99,,, 1.95 ,The Position,Dahlia Salvatore,,
KDP,8/1/15,8/31/15,1,1.4,USD,US,,,,,B00MX3QNFI,35%,Standard,3.99,,, 1.40 ,Spring Shadows,Jennifer Gracen,,
KDP,8/1/15,8/31/15,111,304.14,USD,US,,,,,B00MX3QNFI,70%,Standard,3.99,,, 304.14 ,Spring Shadows,Jennifer Gracen,,
KDP,8/1/15,8/31/15,285,1.46487364,USD,US,,,,,B00N4ZUM4W,,Kindle Edition Normalized Pages (KENP) Read,,,, 1.46 ,Bound To Be Pleasured,Pam McKenna,,
KDP,8/1/15,8/31/15,36,97.95,USD,US,,,,,B00N63NAKK,70%,Standard,3.97,,, 97.95 ,Waiting,Bonnie Dodge,,
KDP,8/1/15,8/31/15,5,13.56,USD,US,,,,,B00N640F1Q,70%,Standard,3.95,,, 13.56 ,Flirting With Magick,Leigh Bennett,,
KDP,8/1/15,8/31/15,7198,36.99705422,USD,US,,,,,B00N640F1Q,,Kindle Edition Normalized Pages (KENP) Read,,,, 37.00 ,Flirting With Magick,Leigh Bennett,,
KDP,8/1/15,8/31/15,1,0.64,USD,US,,,,,B00N640F1Q,70% - promo,Kindle Countdown Deals,3.99,,, 0.64 ,Flirting With Magick,Leigh Bennett,,
KDP,8/1/15,8/31/15,439,2.25641939,USD,US,,,,,B00N6UFXR6,,Kindle Edition Normalized Pages (KENP) Read,,,, 2.26 ,The Paragraph Ranch,Kay Ellington,,
KDP,8/1/15,8/31/15,2,5.48,USD,US,,,,,B00N98RRXS,70%,Standard,3.99,,, 5.48 ,Saving Jason,E.J. Hanagan,,
KDP,8/1/15,8/31/15,2,5.46,USD,US,,,,,B00NAHR1TS,70%,Standard,3.99,,, 5.46 ,Vacation,JC Miller,,
KDP,8/1/15,8/31/15,71,24.85,USD,US,,,,,B00NAX3BE6,35%,Standard,0.99,,, 24.85 ,Living by Ear,Mary Rowen,,
KDP,8/1/15,8/31/15,1,3.44,USD,US,,,,,B00NAX3BE6,70%,Standard,4.99,,, 3.44 ,Living by Ear,Mary Rowen,,
KDP,8/1/15,8/31/15,1352,6.94915495,USD,US,,,,,B00NAX3BE6,,Kindle Edition Normalized Pages (KENP) Read,,,, 6.95 ,Living by Ear,Mary Rowen,,
KDP,8/1/15,8/31/15,8,22.08,USD,US,,,,,B00NG5ID4Q,70%,Standard,3.99,,, 22.08 ,Paper Souls,Allie Burke,,
KDP,8/1/15,8/31/15,1,2.75,USD,US,,,,,B00NSB4086,70%,Standard,3.99,,, 2.75 ,Believing in Bigfoot,JC Miller,,
KDP,8/1/15,8/31/15,4,13.76,USD,US,,,,,B00NSD10UA,70%,Standard,4.99,,, 13.76 ,Arielle Immortal Fury,Lilian Roberts,,
KDP,8/1/15,8/31/15,1960,10.07421873,USD,US,,,,,B00NSD10UA,,Kindle Edition Normalized Pages (KENP) Read,,,, 10.07 ,Arielle Immortal Fury,Lilian Roberts,,
KDP,8/1/15,8/31/15,1441,0,USD,US,,,,,B00NSD10UA,,Free - Promotion,4.97,,, -   ,Arielle Immortal Fury,Lilian Roberts,,
KDP,8/1/15,8/31/15,1,0.35,USD,US,,,,,B00NUHIN04,35%,Standard,0.99,,, 0.35 ,Tripped Up Love,Julie Farley,,
KDP,8/1/15,8/31/15,5,11.65,USD,US,,,,,B00NUHIN04,70%,Standard,3.39,,, 11.65 ,Tripped Up Love,Julie Farley,,
KDP,8/1/15,8/31/15,4254,21.86516652,USD,US,,,,,B00NUHIN04,,Kindle Edition Normalized Pages (KENP) Read,,,, 21.87 ,Tripped Up Love,Julie Farley,,
KDP,8/1/15,8/31/15,8,27.68,USD,US,,,,,B00NUU4ABM,70%,Standard,4.99,,, 27.68 ,Broken Pieces,Rachel Thompson,,
KDP,8/1/15,8/31/15,565,2.90404775,USD,US,,,,,B00NUU4ABM,,Kindle Edition Normalized Pages (KENP) Read,,,, 2.90 ,Broken Pieces,Rachel Thompson,,
KDP,8/1/15,8/31/15,433,2.22557996,USD,US,,,,,B00NY5WE0W,,Kindle Edition Normalized Pages (KENP) Read,,,, 2.23 ,Visiting Lilly,Toni Allen,,
KDP,8/1/15,8/31/15,17,11.9,USD,US,,,,,B00NYO2IQI,35%,Standard,1.99,,, 11.90 ,TAG,Shari J. Ryan,,
KDP,8/1/15,8/31/15,3,7.99,USD,US,,,,,B00NYO2IQI,70%,Standard,3.88,,, 7.99 ,TAG,Shari J. Ryan,,
KDP,8/1/15,8/31/15,4,8.16,USD,US,,,,,B00O166D4Q,70%,Standard,2.99,,, 8.16 ,The Music Book,Dave O'Leary,,
KDP,8/1/15,8/31/15,9,18.15,USD,US,,,,,B00O17NPNM,70%,Standard,2.99,,, 18.15 ,My Kaleidoscope,Shari J. Ryan,,
KDP,8/1/15,8/31/15,2755,14.16044517,USD,US,,,,,B00O17NPNM,,Kindle Edition Normalized Pages (KENP) Read,,,, 14.16 ,My Kaleidoscope,Shari J. Ryan,,
KDP,8/1/15,8/31/15,1,2.74,USD,US,,,,,B00O2E39EE,70%,Standard,3.99,,, 2.74 ,Washed Hands,Jonathan Charles Bruce,,
KDP,8/1/15,8/31/15,6,16.44,USD,US,,,,,B00O5J3QV2,70%,Standard,3.99,,, 16.44 ,All The Pretty Bones,Camela Thompson,,
KDP,8/1/15,8/31/15,1801,9.25697345,USD,US,,,,,B00O5J3QV2,,Kindle Edition Normalized Pages (KENP) Read,,,, 9.26 ,All The Pretty Bones,Camela Thompson,,
KDP,8/1/15,8/31/15,1,2.74,USD,US,,,,,B00O5K8GXO,70%,Standard,3.99,,, 2.74 ,Fugitives,Terry Persun,,
KDP,8/1/15,8/31/15,3,1.05,USD,US,,,,,B00OAUA5XS,35%,Standard,0.99,,, 1.05 ,That's a Promise,Victoria Klahr,,
KDP,8/1/15,8/31/15,1266,6.50712289,USD,US,,,,,B00OAUA5XS,,Kindle Edition Normalized Pages (KENP) Read,,,, 6.51 ,That's a Promise,Victoria Klahr,,
KDP,8/1/15,8/31/15,4,8.2,USD,US,,,,,B00OAUXRW4,70%,Standard,2.99,,, 8.20 ,The Green Dagger,Kelly Hess,,
KDP,8/1/15,8/31/15,5,1.75,USD,US,,,,,B00OBT8S1Y,35%,Standard,0.99,,, 1.75 ,The Inn at Laurel Creek,Carolyn Ridder Aspenson,,
KDP,8/1/15,8/31/15,9,24.75,USD,US,,,,,B00OCZDN3U,70%,Standard,3.99,,, 24.75 ,The New Ever After,Julie Farley,,
KDP,8/1/15,8/31/15,4433,22.78520995,USD,US,,,,,B00OCZDN3U,,Kindle Edition Normalized Pages (KENP) Read,,,, 22.79 ,The New Ever After,Julie Farley,,
KDP,8/1/15,8/31/15,3,8.22,USD,US,,,,,B00ODFEWIY,70%,Standard,3.99,,, 8.22 ,Ruby's Letters,Maggie Van Well,,
KDP,8/1/15,8/31/15,1,1.4,USD,US,,,,,B00OGQII9E,35%,Standard,4,,, 1.40 ,How Do You Know?,Meredith Schorr,,
KDP,8/1/15,8/31/15,52,140.9,USD,US,,,,,B00OGQII9E,70%,Standard,3.96,,, 140.90 ,How Do You Know?,Meredith Schorr,,
KDP,8/1/15,8/31/15,5,10.19,USD,US,,,,,B00OJQHRHA,70%,Standard,2.97,,, 10.19 ,Heart of a Rocky,Kelsey Jordan,,
KDP,8/1/15,8/31/15,7,9.8,USD,US,,,,,B00OL67G1K,35%,Standard,3.99,,, 9.80 ,My Fair Lily,Meara Platt,,
KDP,8/1/15,8/31/15,213,580.46,USD,US,,,,,B00OL67G1K,70%,Standard,3.99,,, 580.46 ,My Fair Lily,Meara Platt,,
KDP,8/1/15,8/31/15,119,322.76,USD,US,,,,,B00OL7XEZQ,70%,Standard,3.96,,, 322.76 ,The Old Cape Teapot,Barbara Eppich Struna,,
KDP,8/1/15,8/31/15,4,11.01,USD,US,,,,,B00OMNR6CQ,70%,Standard,3.99,,, 11.01 ,Is This What I Want?,Patricia Mann,,
KDP,8/1/15,8/31/15,337,1.73214884,USD,US,,,,,B00OMNR6CQ,,Kindle Edition Normalized Pages (KENP) Read,,,, 1.73 ,Is This What I Want?,Patricia Mann,,
KDP,8/1/15,8/31/15,2,5.48,USD,US,,,,,B00OPT3PV8,70%,Standard,3.99,,, 5.48 ,Perception,A.L. Waddington,,
KDP,8/1/15,8/31/15,1,3.42,USD,US,,,,,B00OVGJKIW,70%,Standard,4.99,,, 3.42 ,Return To Sender,Mindy S. Halleck,,
KDP,8/1/15,8/31/15,1306,6.7127192,USD,US,,,,,B00OVGJKIW,,Kindle Edition Normalized Pages (KENP) Read,,,, 6.71 ,Return To Sender,Mindy S. Halleck,,
KDP,8/1/15,8/31/15,1,1.4,USD,US,,,,,B00OVHXZHI,35%,Standard,3.99,,, 1.40 ,The Heiress of Santorini,Angel Sefer,,
KDP,8/1/15,8/31/15,7,18.89,USD,US,,,,,B00OVHXZHI,70%,Standard,3.92,,, 18.89 ,The Heiress of Santorini,Angel Sefer,,
KDP,8/1/15,8/31/15,406,2.08680246,USD,US,,,,,B00OVHXZHI,,Kindle Edition Normalized Pages (KENP) Read,,,, 2.09 ,The Heiress of Santorini,Angel Sefer,,
KDP,8/1/15,8/31/15,1,4.84,USD,US,,,,,B00OYR01TU,70%,Standard,6.99,,, 4.84 ,OFFSIDE: A Mystery,William P. Barrett,,
KDP,8/1/15,8/31/15,2,4.12,USD,US,,,,,B00OZ7I21I,70%,Standard,2.99,,, 4.12 ,Veronika Layne Gets the Scoop,Julia Park Tracey,,
KDP,8/1/15,8/31/15,1,0,USD,US,,,,,B00P08JDU0,70% - promo,Kindle MatchBook,2.99,,, -   ,Undead Obsessed: Finding Meaning in Zombies,Jessica Robinson,,
KDP,8/1/15,8/31/15,1,2.74,USD,US,,,,,B00P3DZ6JY,70%,Standard,3.99,,, 2.74 ,Waiting on Justin,Lucy H. Delaney,,
KDP,8/1/15,8/31/15,322,1.65505022,USD,US,,,,,B00P3DZ6JY,,Kindle Edition Normalized Pages (KENP) Read,,,, 1.66 ,Waiting on Justin,Lucy H. Delaney,,
KDP,8/1/15,8/31/15,14,28.56,USD,US,,,,,B00P9T8Q3K,70%,Standard,2.99,,, 28.56 ,Swimming Home,Ruth Mancini,,
KDP,8/1/15,8/31/15,3160,16.2421077,USD,US,,,,,B00P9T8Q3K,,Kindle Edition Normalized Pages (KENP) Read,,,, 16.24 ,Swimming Home,Ruth Mancini,,
KDP,8/1/15,8/31/15,11,30.25,USD,US,,,,,B00PGSM1IA,70%,Standard,3.99,,, 30.25 ,Another Tomorrow,Julie Farley,,
KDP,8/1/15,8/31/15,3260,16.75609844,USD,US,,,,,B00PGSM1IA,,Kindle Edition Normalized Pages (KENP) Read,,,, 16.76 ,Another Tomorrow,Julie Farley,,
KDP,8/1/15,8/31/15,4,12.9,USD,US,,,,,B00PGTWDDM,70%,Standard,4.94,,, 12.90 ,American Goulash,Stephanie Yuhas,,
KDP,8/1/15,8/31/15,2,0,USD,US,,,,,B00PGTWDDM,70% - promo,Kindle MatchBook,4.99,,, -   ,American Goulash,Stephanie Yuhas,,
KDP,8/1/15,8/31/15,1,2.74,USD,US,,,,,B00PL1UJ86,70%,Standard,3.99,,, 2.74 ,Left to Chance,C.D. Taylor,,
KDP,8/1/15,8/31/15,19,6.65,USD,US,,,,,B00PL93JRG,35%,Standard,0.99,,, 6.65 ,Vivid,Andrea Murray,,
KDP,8/1/15,8/31/15,4424,22.7389508,USD,US,,,,,B00PL93JRG,,Kindle Edition Normalized Pages (KENP) Read,,,, 22.74 ,Vivid,Andrea Murray,,
KDP,8/1/15,8/31/15,3019,0,USD,US,,,,,B00PL93JRG,,Free - Promotion,0.99,,, -   ,Vivid,Andrea Murray,,
KDP,8/1/15,8/31/15,1028,5.28382491,USD,US,,,,,B00PLEOTES,,Kindle Edition Normalized Pages (KENP) Read,,,, 5.28 ,The Swimming Upstream Collection,Ruth Mancini,,
KDP,8/1/15,8/31/15,2,1.24,USD,US,,,,,B00PM1HHSK,70% - promo,Kindle Countdown Deals,3.99,,, 1.24 ,Starting From Lost,S.K. Wills,,
KDP,8/1/15,8/31/15,5,13.65,USD,US,,,,,B00PM6556G,70%,Standard,3.99,,, 13.65 ,The Passion Thief,Anne McCarthy Strauss,,
KDP,8/1/15,8/31/15,4558,23.42769834,USD,US,,,,,B00PM6556G,,Kindle Edition Normalized Pages (KENP) Read,,,, 23.43 ,The Passion Thief,Anne McCarthy Strauss,,
KDP,8/1/15,8/31/15,12,4.2,USD,US,,,,,B00PRCXHCY,35%,Standard,0.99,,, 4.20 ,Ghosts,Heather Huffman,,
KDP,8/1/15,8/31/15,2,5.46,USD,US,,,,,B00PRGW0AA,70%,Standard,3.99,,, 5.46 ,Learning to Float: Memoir of a Caregiver-Husband,Allan Ament,,
KDP,8/1/15,8/31/15,3,8.22,USD,US,,,,,B00Q79Z01M,70%,Standard,3.99,,, 8.22 ,City of Illusions,Judith Works,,
KDP,8/1/15,8/31/15,14,48.01,USD,US,,,,,B00Q7CP1A4,70%,Standard,4.98,,, 48.01 ,Dead Girl Walking,Ruth Silver,,
KDP,8/1/15,8/31/15,1,2.06,USD,US,,,,,B00Q7DEMKI,70%,Standard,2.99,,, 2.06 ,Misadventures of Princess Sydney,Chris Minich,,
KDP,8/1/15,8/31/15,1,2.45,USD,US,,,,,B00Q7TSV7W,35%,Standard,6.99,,, 2.45 ,Ride of Your Life: A Coast-to-Coast Guide to Finding Inner Peace,Ran Zilca,,
KDP,8/1/15,8/31/15,2,9.68,USD,US,,,,,B00Q7TSV7W,70%,Standard,6.99,,, 9.68 ,Ride of Your Life: A Coast-to-Coast Guide to Finding Inner Peace,Ran Zilca,,
KDP,8/1/15,8/31/15,187,0.9611627,USD,US,,,,,B00Q7TSV7W,,Kindle Edition Normalized Pages (KENP) Read,,,, 0.96 ,Ride of Your Life: A Coast-to-Coast Guide to Finding Inner Peace,Ran Zilca,,
KDP,8/1/15,8/31/15,4910,25.23694583,USD,US,,,,,B00QU4BBAI,,Kindle Edition Normalized Pages (KENP) Read,,,, 25.24 ,Trigger,Jill Meengs,,
KDP,8/1/15,8/31/15,13,35.38,USD,US,,,,,B00QVTWR3M,70%,Standard,3.99,,, 35.38 ,The Paris Effect,K. S. R. Burns,,
KDP,8/1/15,8/31/15,13,34.92,USD,US,,,,,B00R56FJ44,70%,Standard,3.91,,, 34.92 ,A Shadow in the Flames,Michael G. Munz,,
KDP,8/1/15,8/31/15,12,32.48,USD,US,,,,,B00R56FZNE,70%,Standard,3.93,,, 32.48 ,Chasing Ravens,Jessica E. Paige,,
KDP,8/1/15,8/31/15,7,14.35,USD,US,,,,,B00R7GHNS2,70%,Standard,2.99,,, 14.35 ,If I Say No,Brandy Jellum,,
KDP,8/1/15,8/31/15,2,6.88,USD,US,,,,,B00RB8FLZS,70%,Standard,4.99,,, 6.88 ,Bloodletting,William D. Prystauk,,
KDP,8/1/15,8/31/15,4,16.52,USD,US,,,,,B00RDK3FA2,70%,Standard,5.99,,, 16.52 ,"Last Stop, The Twilight Zone: The Biography of Rod Serling",Joel Engel,,
KDP,8/1/15,8/31/15,1,3.13,USD,US,,,,,B00RED6FM8,70%,Standard,4.54,,, 3.13 ,Rainbow Curve,Michael Boylan,,
KDP,8/1/15,8/31/15,2,6.88,USD,US,,,,,B00REQVNW2,70%,Standard,4.99,,, 6.88 ,Blood & Spirits,Dennis Sharpe,,
KDP,8/1/15,8/31/15,1,2.75,USD,US,,,,,B00REREBMA,70%,Standard,3.99,,, 2.75 ,The To-Do List,JC Miller,,
KDP,8/1/15,8/31/15,1,1.4,USD,US,,,,,B00RPH6TBK,35%,Standard,3.99,,, 1.40 ,Summer Champagne,Jennifer Gracen,,
KDP,8/1/15,8/31/15,118,323.32,USD,US,,,,,B00RPH6TBK,70%,Standard,3.99,,, 323.32 ,Summer Champagne,Jennifer Gracen,,
KDP,8/1/15,8/31/15,9,18.45,USD,US,,,,,B00RQXA5OK,70%,Standard,2.99,,, 18.45 ,Vicious,Andrea Murray,,
KDP,8/1/15,8/31/15,3966,20.38487317,USD,US,,,,,B00RQXA5OK,,Kindle Edition Normalized Pages (KENP) Read,,,, 20.38 ,Vicious,Andrea Murray,,
KDP,8/1/15,8/31/15,3,0.94,USD,US,,,,,B00RQXA5OK,35% - promo,Kindle Countdown Deals,2.99,,, 0.94 ,Vicious,Andrea Murray,,
KDP,8/1/15,8/31/15,47,30.55,USD,US,,,,,B00RQXA5OK,70% - promo,Kindle Countdown Deals,2.99,,, 30.55 ,Vicious,Andrea Murray,,
KDP,8/1/15,8/31/15,24,99.12,USD,US,,,,,B00RY8P2Y0,70%,Standard,5.99,,, 99.12 ,Uncharted Territory,Carolyn Ridder Aspenson,,
KDP,8/1/15,8/31/15,11,22.55,USD,US,,,,,B00S0F7U46,70%,Standard,2.99,,, 22.55 ,Seven Weeks to Forever,Jennifer Farwell,,
KDP,8/1/15,8/31/15,2227,11.44657405,USD,US,,,,,B00S0F7U46,,Kindle Edition Normalized Pages (KENP) Read,,,, 11.45 ,Seven Weeks to Forever,Jennifer Farwell,,
KDP,8/1/15,8/31/15,1,1.75,USD,US,,,,,B00S7R7BWI,35%,Standard,4.99,,, 1.75 ,Broken Places,Rachel Thompson,,
KDP,8/1/15,8/31/15,27,93.69,USD,US,,,,,B00S7R7BWI,70%,Standard,4.99,,, 93.69 ,Broken Places,Rachel Thompson,,
KDP,8/1/15,8/31/15,2035,10.45971181,USD,US,,,,,B00S7R7BWI,,Kindle Edition Normalized Pages (KENP) Read,,,, 10.46 ,Broken Places,Rachel Thompson,,
KDP,8/1/15,8/31/15,198,0,USD,US,,,,,B00S7R7BWI,,Free - Promotion,4.99,,, -   ,Broken Places,Rachel Thompson,,
KDP,8/1/15,8/31/15,2,3.5,USD,US,,,,,B00S99Y2DK,35%,Standard,4.99,,, 3.50 ,The Frailty of Things,Tamsen Schultz,,
KDP,8/1/15,8/31/15,17,57.83,USD,US,,,,,B00S99Y2DK,70%,Standard,4.94,,, 57.83 ,The Frailty of Things,Tamsen Schultz,,
KDP,8/1/15,8/31/15,9,18.45,USD,US,,,,,B00SAG6ZOG,70%,Standard,2.99,,, 18.45 ,Vengeance,Andrea Murray,,
KDP,8/1/15,8/31/15,3107,15.96969258,USD,US,,,,,B00SAG6ZOG,,Kindle Edition Normalized Pages (KENP) Read,,,, 15.97 ,Vengeance,Andrea Murray,,
KDP,8/1/15,8/31/15,2,0.65,USD,US,,,,,B00SAG6ZOG,35% - promo,Kindle Countdown Deals,2.99,,, 0.65 ,Vengeance,Andrea Murray,,
KDP,8/1/15,8/31/15,44,28.6,USD,US,,,,,B00SAG6ZOG,70% - promo,Kindle Countdown Deals,2.99,,, 28.60 ,Vengeance,Andrea Murray,,
KDP,8/1/15,8/31/15,2,1.4,USD,US,,,,,B00SIQDAX2,35%,Standard,2,,, 1.40 ,OP-DEC: Operation Deceit,K. Williams,,
KDP,8/1/15,8/31/15,13,18.2,USD,US,,,,,B00SZ63OCC,35%,Standard,3.99,,, 18.20 ,The Duke I'm Going to Marry,Meara Platt,,
KDP,8/1/15,8/31/15,271,737.08,USD,US,,,,,B00SZ63OCC,70%,Standard,3.97,,, 737.08 ,The Duke I'm Going to Marry,Meara Platt,,
KDP,8/1/15,8/31/15,2,6.04,USD,US,,,,,B00T5XO572,70%,Standard,4.99,,, 6.04 ,Blue Moon Vegan,Paula Marie Coomer,,
KDP,8/1/15,8/31/15,2,0.7,USD,US,,,,,B00T6EI3C8,35%,Standard,0.99,,, 0.70 ,Handbook for the Hopeless: How to Get a Job in a War Zone & Hallucinations,Duke Miller,,
KDP,8/1/15,8/31/15,1,0.33,USD,US,,,,,B00TE30UHW,35%,Standard,0.93,,, 0.33 ,Unblocked - Episode One,Marni Mann,,
