Source Table Name,Start Date,End Date,Quantity,Royalty,Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author
KDP,6/1/15,6/30/15,4,10.96,USD,US,,,,,B00KQ2FZOI,70%,Standard,3.99,,,10.96,The Duel for Consuelo,Claudia H. Long
KDP,6/1/15,6/30/15,3,3.07,USD,US,,,,,B00KQ5E6I6,35%,Standard,2.91,,,3.07,The Lycan Hunter,Kelsey Jordan
KDP,6/1/15,6/30/15,63,172.09,USD,US,,,,,B00KQ5E6I6,70%,Standard,3.97,,,172.09,The Lycan Hunter,Kelsey Jordan
KDP,6/1/15,6/30/15,2,6.86,USD,US,,,,,B00KSYX1TK,70%,Standard,4.99,,,6.86,Along the Wheel of Time: Sacred Stories for Nature Lovers,Judith Laxer
KDP,6/1/15,6/30/15,1,3.44,USD,US,,,,,B00KVT8F7A,70%,Standard,4.99,,,3.44,Arielle Immortal Quickening,Lilian Roberts
KDP,6/1/15,6/30/15,11,14.89602675,USD,US,,,,,B00KVT8F7A,N/A,KU/KOLL Units,N/A,,,14.90,Arielle Immortal Quickening,Lilian Roberts
KDP,6/1/15,6/30/15,1,1.35418425,USD,US,,,,,B00KVT94AM,N/A,KU/KOLL Units,N/A,,,1.35,The Button Legacy: Emilyâ€™s Inheritance,Ginger Marcinkowski
KDP,6/1/15,6/30/15,3,6.12,USD,US,,,,,B00KZQ2N6S,70%,Standard,2.99,,,6.12,Spirit Warriors: The Scarring,D.E.L. Connor
KDP,6/1/15,6/30/15,1,2.04,USD,US,,,,,B00L2MQKP4,70%,Standard,2.99,,,2.04,Dangerous Reflections,Shay West
KDP,6/1/15,6/30/15,1,2.04,USD,US,,,,,B00L3J9WCO,70%,Standard,2.99,,,2.04,Six Strings,Jen Sanya Williamson
KDP,6/1/15,6/30/15,1,1.35418425,USD,US,,,,,B00LBBM9UQ,N/A,KU/KOLL Units,N/A,,,1.35,The Angela Panther Collection (Books One and Two),Carolyn Ridder Aspenson
KDP,6/1/15,6/30/15,1,1.05,USD,US,,,,,B00LC9137C,35%,Standard,2.99,,,1.05,Blue Midnight,Tess Thompson
KDP,6/1/15,6/30/15,85,173.44,USD,US,,,,,B00LC9137C,70%,Standard,2.99,,,173.44,Blue Midnight,Tess Thompson
KDP,6/1/15,6/30/15,1,0,USD,US,,,,,B00LC9137C,70% - promo,Kindle MatchBook,2.99,,,0.00,Blue Midnight,Tess Thompson
KDP,6/1/15,6/30/15,1,1.35418425,USD,US,,,,,B00LCIFIHE,N/A,KU/KOLL Units,N/A,,,1.35,Binding Agreement,Pam McKenna
KDP,6/1/15,6/30/15,1,2.07,USD,US,,,,,B00LF1VTHQ,70%,Standard,2.99,,,2.07,Photo Play,Pam McKenna
KDP,6/1/15,6/30/15,3,4.06255275,USD,US,,,,,B00LJ4YG8S,N/A,KU/KOLL Units,N/A,,,4.06,"Jacob, King of Portalia",Casey Clubb
KDP,6/1/15,6/30/15,2,5.51,USD,US,,,,,B00LP8YUBQ,70%,Standard,4,,,5.51,Magnus Opum,Jonathan Gould
KDP,6/1/15,6/30/15,4,6.87,USD,US,,,,,B00LQU6QV0,35%,Standard,4.91,,,6.87,Zeus Is Dead: A Monstrously Inconvenient Adventure,Michael G. Munz
KDP,6/1/15,6/30/15,267,907.79,USD,US,,,,,B00LQU6QV0,70%,Standard,4.98,,,907.79,Zeus Is Dead: A Monstrously Inconvenient Adventure,Michael G. Munz
KDP,6/1/15,6/30/15,2,0,USD,US,,,,,B00LQU6QV0,70% - promo,Kindle MatchBook,4.99,,,0.00,Zeus Is Dead: A Monstrously Inconvenient Adventure,Michael G. Munz
KDP,6/1/15,6/30/15,1,3.44,USD,US,,,,,B00LTNYID2,70%,Standard,4.99,,,3.44,Arielle Immortal Journey,Lilian Roberts
KDP,6/1/15,6/30/15,19,25.72950075,USD,US,,,,,B00LTNYID2,N/A,KU/KOLL Units,N/A,,,25.73,Arielle Immortal Journey,Lilian Roberts
KDP,6/1/15,6/30/15,39,31.96,USD,US,,,,,B00LTNYID2,70% - promo,Kindle Countdown Deals,4.99,,,31.96,Arielle Immortal Journey,Lilian Roberts
KDP,6/1/15,6/30/15,1,2.74,USD,US,,,,,B00LU8OI5Y,70%,Standard,3.99,,,2.74,What I Really Learned In College,Addison Winters
KDP,6/1/15,6/30/15,3,4.06255275,USD,US,,,,,B00LUVALUC,N/A,KU/KOLL Units,N/A,,,4.06,The Between Boyfriends Collection,SÃ¡rka-Jonae Miller
KDP,6/1/15,6/30/15,4,24.68,USD,US,,,,,B00LVQMO38,70%,Standard,8.99,,,24.68,The Immortal Rapture Collection,Lilian Roberts
KDP,6/1/15,6/30/15,12,24.48,USD,US,,,,,B00M0BWB04,70%,Standard,2.99,,,24.48,When Fully Fused,Shari J. Ryan
KDP,6/1/15,6/30/15,3,4.06255275,USD,US,,,,,B00M0BWB04,N/A,KU/KOLL Units,N/A,,,4.06,When Fully Fused,Shari J. Ryan
KDP,6/1/15,6/30/15,519,0,USD,US,,,,,B00M0BWB04,N/A,Free - Promotion,2.99,,,0.00,When Fully Fused,Shari J. Ryan
KDP,6/1/15,6/30/15,68,234.6,USD,US,,,,,B00M3AVGDA,70%,Standard,4.99,,,234.60,Dangled Carat,Hilary Grossman
KDP,6/1/15,6/30/15,2,2.78,USD,US,,,,,B00M7VTWRW,35%,Standard,3.97,,,2.78,Harm None,Will North
KDP,6/1/15,6/30/15,197,948.18,USD,US,,,,,B00M7VTWRW,70%,Standard,6.98,,,948.18,Harm None,Will North
KDP,6/1/15,6/30/15,1,3.43,USD,US,,,,,B00M7WC9YE,70%,Standard,4.99,,,3.43,Under the Squatting Eagle,Dennis Fishel
KDP,6/1/15,6/30/15,16,32.68,USD,US,,,,,B00MEZ1P80,70%,Standard,2.99,,,32.68,How To Un-Marry a Millionaire,Billie Morton
KDP,6/1/15,6/30/15,10,55,USD,US,,,,,B00MT7VZ4W,70%,Standard,7.99,,,55.00,My Fluorescent God,Joe Guppy
KDP,6/1/15,6/30/15,1,1.35418425,USD,US,,,,,B00MW1BRNY,N/A,KU/KOLL Units,N/A,,,1.35,The Position,Dahlia Salvatore
KDP,6/1/15,6/30/15,3,4.2,USD,US,,,,,B00MX3QNFI,35%,Standard,3.99,,,4.20,Spring Shadows,Jennifer Gracen
KDP,6/1/15,6/30/15,135,369.82,USD,US,,,,,B00MX3QNFI,70%,Standard,3.99,,,369.82,Spring Shadows,Jennifer Gracen
KDP,6/1/15,6/30/15,1,4.14,USD,US,,,,,B00N4ZUM4W,70%,Standard,5.99,,,4.14,Bound To Be Pleasured,Pam McKenna
KDP,6/1/15,6/30/15,2,2.7083685,USD,US,,,,,B00N4ZUM4W,N/A,KU/KOLL Units,N/A,,,2.71,Bound To Be Pleasured,Pam McKenna
KDP,6/1/15,6/30/15,104,74.19,USD,US,,,,,B00N63NAKK,35%,Standard,2.03,,,74.19,Waiting,Bonnie Dodge
KDP,6/1/15,6/30/15,48,127.38,USD,US,,,,,B00N63NAKK,70%,Standard,4.23,,,127.38,Waiting,Bonnie Dodge
KDP,6/1/15,6/30/15,3,8.22,USD,US,,,,,B00N640F1Q,70%,Standard,3.99,,,8.22,Flirting With Magick,Leigh Bennett
KDP,6/1/15,6/30/15,7,9.47928975,USD,US,,,,,B00N640F1Q,N/A,KU/KOLL Units,N/A,,,9.48,Flirting With Magick,Leigh Bennett
KDP,6/1/15,6/30/15,2,2.7083685,USD,US,,,,,B00N6UFXR6,N/A,KU/KOLL Units,N/A,,,2.71,The Paragraph Ranch,Kay Ellington
KDP,6/1/15,6/30/15,3,7.77,USD,US,,,,,B00N98RRXS,70%,Standard,3.77,,,7.77,Saving Jason,E.J. Hanagan
KDP,6/1/15,6/30/15,4,5.416737,USD,US,,,,,B00NAHR1TS,N/A,KU/KOLL Units,N/A,,,5.42,Vacation,JC Miller
KDP,6/1/15,6/30/15,1,6.17,USD,US,,,,,B00NAI8E7A,70%,Standard,8.99,,,6.17,Dating Bradford - A Memoir,Bradford Noble
KDP,6/1/15,6/30/15,2,5.44,USD,US,,,,,B00NAJQ4TE,70%,Standard,3.99,,,5.44,Boston O'Neill,Jim Owen
KDP,6/1/15,6/30/15,4,11.04,USD,US,,,,,B00NG5ID4Q,70%,Standard,3.99,,,11.04,Paper Souls,Allie Burke
KDP,6/1/15,6/30/15,3,10.35,USD,US,,,,,B00NSAPCNY,70%,Standard,4.99,,,10.35,The Heart of Fear,John Thomas Wood
KDP,6/1/15,6/30/15,5,17.2,USD,US,,,,,B00NSD10UA,70%,Standard,4.99,,,17.20,Arielle Immortal Fury,Lilian Roberts
KDP,6/1/15,6/30/15,16,21.666948,USD,US,,,,,B00NSD10UA,N/A,KU/KOLL Units,N/A,,,21.67,Arielle Immortal Fury,Lilian Roberts
KDP,6/1/15,6/30/15,77,27.98,USD,US,,,,,B00NUHIN04,35%,Standard,1.03,,,27.98,Tripped Up Love,Julie Farley
KDP,6/1/15,6/30/15,121,95.45,USD,US,,,,,B00NUHIN04,70%,Standard,1.18,,,95.45,Tripped Up Love,Julie Farley
KDP,6/1/15,6/30/15,48,65.000844,USD,US,,,,,B00NUHIN04,N/A,KU/KOLL Units,N/A,,,65.00,Tripped Up Love,Julie Farley
KDP,6/1/15,6/30/15,3,10.38,USD,US,,,,,B00NUU4ABM,70%,Standard,4.99,,,10.38,Broken Pieces,Rachel Thompson
KDP,6/1/15,6/30/15,5,6.77092125,USD,US,,,,,B00NUU4ABM,N/A,KU/KOLL Units,N/A,,,6.77,Broken Pieces,Rachel Thompson
KDP,6/1/15,6/30/15,3,4.06255275,USD,US,,,,,B00NY5WE0W,N/A,KU/KOLL Units,N/A,,,4.06,Visiting Lilly,Toni Allen
KDP,6/1/15,6/30/15,505,0,USD,US,,,,,B00NY5WE0W,N/A,Free - Promotion,3.97,,,0.00,Visiting Lilly,Toni Allen
KDP,6/1/15,6/30/15,1,1.4,USD,US,,,,,B00NYO2IQI,35%,Standard,3.99,,,1.40,TAG,Shari J. Ryan
KDP,6/1/15,6/30/15,9,24.51,USD,US,,,,,B00NYO2IQI,70%,Standard,3.97,,,24.51,TAG,Shari J. Ryan
KDP,6/1/15,6/30/15,25,33.85460625,USD,US,,,,,B00NYO2IQI,N/A,KU/KOLL Units,N/A,,,33.85,TAG,Shari J. Ryan
KDP,6/1/15,6/30/15,1,2.04,USD,US,,,,,B00O166D4Q,70%,Standard,2.99,,,2.04,The Music Book,Dave O'Leary
KDP,6/1/15,6/30/15,22,44.44,USD,US,,,,,B00O17NPNM,70%,Standard,2.99,,,44.44,My Kaleidoscope,Shari J. Ryan
KDP,6/1/15,6/30/15,28,37.917159,USD,US,,,,,B00O17NPNM,N/A,KU/KOLL Units,N/A,,,37.92,My Kaleidoscope,Shari J. Ryan
KDP,6/1/15,6/30/15,1,2.74,USD,US,,,,,B00O2E39EE,70%,Standard,3.99,,,2.74,Washed Hands,Jonathan Charles Bruce
KDP,6/1/15,6/30/15,3,8.22,USD,US,,,,,B00O5J3QV2,70%,Standard,3.99,,,8.22,All The Pretty Bones,Camela Thompson
KDP,6/1/15,6/30/15,21,28.43786925,USD,US,,,,,B00O5J3QV2,N/A,KU/KOLL Units,N/A,,,28.44,All The Pretty Bones,Camela Thompson
KDP,6/1/15,6/30/15,1,0.35,USD,US,,,,,B00OAUA5XS,35%,Standard,0.99,,,0.35,That's a Promise,Victoria Klahr
KDP,6/1/15,6/30/15,2,2.7083685,USD,US,,,,,B00OAUA5XS,N/A,KU/KOLL Units,N/A,,,2.71,That's a Promise,Victoria Klahr
KDP,6/1/15,6/30/15,14,28.7,USD,US,,,,,B00OAUXRW4,70%,Standard,2.99,,,28.70,The Green Dagger,Kelly Hess
KDP,6/1/15,6/30/15,9,3.15,USD,US,,,,,B00OBT8S1Y,35%,Standard,0.99,,,3.15,The Inn at Laurel Creek,Carolyn Ridder Aspenson
KDP,6/1/15,6/30/15,11,30.25,USD,US,,,,,B00OCZDN3U,70%,Standard,3.99,,,30.25,The New Ever After,Julie Farley
KDP,6/1/15,6/30/15,47,63.64665975,USD,US,,,,,B00OCZDN3U,N/A,KU/KOLL Units,N/A,,,63.65,The New Ever After,Julie Farley
KDP,6/1/15,6/30/15,3268,0,USD,US,,,,,B00OCZDN3U,N/A,Free - Promotion,3.99,,,0.00,The New Ever After,Julie Farley
KDP,6/1/15,6/30/15,2,5.48,USD,US,,,,,B00ODFEWIY,70%,Standard,3.99,,,5.48,Ruby's Letters,Maggie Van Well
KDP,6/1/15,6/30/15,89,33.24,USD,US,,,,,B00OGQII9E,35%,Standard,1.05,,,33.24,How do you Know?,Meredith Schorr
KDP,6/1/15,6/30/15,33,84.55,USD,US,,,,,B00OGQII9E,70%,Standard,3.96,,,84.55,How do you Know?,Meredith Schorr
KDP,6/1/15,6/30/15,19,39.01,USD,US,,,,,B00OJQHRHA,70%,Standard,2.99,,,39.01,Heart of a Rocky,Kelsey Jordan
KDP,6/1/15,6/30/15,30,41.98,USD,US,,,,,B00OL67G1K,35%,Standard,3.99,,,41.98,My Fair Lily,Meara Platt
KDP,6/1/15,6/30/15,1009,2752,USD,US,,,,,B00OL67G1K,70%,Standard,3.99,,,2752.00,My Fair Lily,Meara Platt
KDP,6/1/15,6/30/15,24,65.52,USD,US,,,,,B00OL7XEZQ,70%,Standard,3.99,,,65.52,The Old Cape Teapot,Barbara Eppich Struna
KDP,6/1/15,6/30/15,6,8.1251055,USD,US,,,,,B00OMNR6CQ,N/A,KU/KOLL Units,N/A,,,8.13,Is This What I Want?,Patricia Mann
KDP,6/1/15,6/30/15,335,0,USD,US,,,,,B00OMNR6CQ,N/A,Free - Promotion,3.98,,,0.00,Is This What I Want?,Patricia Mann
KDP,6/1/15,6/30/15,12,32.88,USD,US,,,,,B00OPT3PV8,70%,Standard,3.99,,,32.88,Perception,A.L. Waddington
KDP,6/1/15,6/30/15,1,3.42,USD,US,,,,,B00OVGJKIW,70%,Standard,4.99,,,3.42,Return To Sender,Mindy S. Halleck
KDP,6/1/15,6/30/15,1,1.35418425,USD,US,,,,,B00OVGJKIW,N/A,KU/KOLL Units,N/A,,,1.35,Return To Sender,Mindy S. Halleck
KDP,6/1/15,6/30/15,10,27.26,USD,US,,,,,B00OVHXZHI,70%,Standard,3.96,,,27.26,The Heiress of Santorini,Angel Sefer
KDP,6/1/15,6/30/15,26,35.2087905,USD,US,,,,,B00OVHXZHI,N/A,KU/KOLL Units,N/A,,,35.21,The Heiress of Santorini,Angel Sefer
KDP,6/1/15,6/30/15,4481,0,USD,US,,,,,B00OVHXZHI,N/A,Free - Promotion,3.98,,,0.00,The Heiress of Santorini,Angel Sefer
KDP,6/1/15,6/30/15,1,1.35418425,USD,US,,,,,B00OZ7I21I,N/A,KU/KOLL Units,N/A,,,1.35,Veronika Layne Gets the Scoop,Julia Park Tracey
KDP,6/1/15,6/30/15,3,4.06255275,USD,US,,,,,B00P3DZ6JY,N/A,KU/KOLL Units,N/A,,,4.06,Waiting on Justin,Lucy H. Delaney
KDP,6/1/15,6/30/15,4,1.4,USD,US,,,,,B00P9T8Q3K,35%,Standard,0.99,,,1.40,Swimming Home,Ruth Mancini
KDP,6/1/15,6/30/15,13,26.52,USD,US,,,,,B00P9T8Q3K,70%,Standard,2.99,,,26.52,Swimming Home,Ruth Mancini
KDP,6/1/15,6/30/15,29,39.27134325,USD,US,,,,,B00P9T8Q3K,N/A,KU/KOLL Units,N/A,,,39.27,Swimming Home,Ruth Mancini
KDP,6/1/15,6/30/15,3,2.1,USD,US,,,,,B00PGSM1IA,35%,Standard,1.99,,,2.10,Another Tomorrow,Julie Farley
KDP,6/1/15,6/30/15,22,60.5,USD,US,,,,,B00PGSM1IA,70%,Standard,3.99,,,60.50,Another Tomorrow,Julie Farley
KDP,6/1/15,6/30/15,32,43.333896,USD,US,,,,,B00PGSM1IA,N/A,KU/KOLL Units,N/A,,,43.33,Another Tomorrow,Julie Farley
KDP,6/1/15,6/30/15,3,9.78,USD,US,,,,,B00PGTWDDM,70%,Standard,4.99,,,9.78,American Goulash,Stephanie Yuhas
KDP,6/1/15,6/30/15,2,5.25,USD,US,,,,,B00PGUMLB0,70%,Standard,3.81,,,5.25,The Soul Thief,Majanka Verstraete
KDP,6/1/15,6/30/15,3,8.22,USD,US,,,,,B00PL1UJ86,70%,Standard,3.99,,,8.22,Left to Chance,C.D. Taylor
KDP,6/1/15,6/30/15,1,2.65,USD,US,,,,,B00PL81XFC,70%,Standard,3.83,,,2.65,Harkâ€”A Christmas Collection,Justin Bog
KDP,6/1/15,6/30/15,2,2.7083685,USD,US,,,,,B00PLEOTES,N/A,KU/KOLL Units,N/A,,,2.71,The Swimming Upstream Collection,Ruth Mancini
KDP,6/1/15,6/30/15,1,2.74,USD,US,,,,,B00PM1HHSK,70%,Standard,3.99,,,2.74,Starting From Lost,S.K. Wills
KDP,6/1/15,6/30/15,2,2.7083685,USD,US,,,,,B00PM1HHSK,N/A,KU/KOLL Units,N/A,,,2.71,Starting From Lost,S.K. Wills
KDP,6/1/15,6/30/15,1,0.35,USD,US,,,,,B00PM6556G,35%,Standard,0.99,,,0.35,The Passion Thief,Anne McCarthy Strauss
KDP,6/1/15,6/30/15,4,10.46,USD,US,,,,,B00PM6556G,70%,Standard,3.83,,,10.46,The Passion Thief,Anne McCarthy Strauss
KDP,6/1/15,6/30/15,5,6.77092125,USD,US,,,,,B00PM6556G,N/A,KU/KOLL Units,N/A,,,6.77,The Passion Thief,Anne McCarthy Strauss
KDP,6/1/15,6/30/15,10,3.5,USD,US,,,,,B00PRCXHCY,35%,Standard,0.99,,,3.50,Ghosts,Heather Huffman
KDP,6/1/15,6/30/15,3,8.19,USD,US,,,,,B00PRGW0AA,70%,Standard,3.99,,,8.19,Learning to Float: Memoir of a Caregiver-Husband,Allan Ament
KDP,6/1/15,6/30/15,0,0,USD,US,,,,,B00PZOGCK8,70%,Standard,4.99,,,0.00,Augie Applebyâ€™s Wild Goose Chase,Billie Morton
KDP,6/1/15,6/30/15,8,2.8,USD,US,,,,,B00Q79Z01M,35%,Standard,0.99,,,2.80,City of Illusions,Judith Works
KDP,6/1/15,6/30/15,11,30.15,USD,US,,,,,B00Q7CP1A4,70%,Standard,3.99,,,30.15,Dead Girl Walking,Ruth Silver
KDP,6/1/15,6/30/15,2569,0,USD,US,,,,,B00Q7CP1A4,N/A,Free - Price Match,3.99,,,0.00,Dead Girl Walking,Ruth Silver
KDP,6/1/15,6/30/15,1,0,USD,US,,,,,B00Q7CP1A4,70% - promo,Kindle MatchBook,3.99,,,0.00,Dead Girl Walking,Ruth Silver
KDP,6/1/15,6/30/15,4,19.36,USD,US,,,,,B00Q7TSV7W,70%,Standard,6.99,,,19.36,Ride of Your Life: A Coast-to-Coast Guide to Finding Inner Peace,Ran Zilca
KDP,6/1/15,6/30/15,2,2.7083685,USD,US,,,,,B00Q7TSV7W,N/A,KU/KOLL Units,N/A,,,2.71,Ride of Your Life: A Coast-to-Coast Guide to Finding Inner Peace,Ran Zilca
KDP,6/1/15,6/30/15,29,20.28,USD,US,,,,,B00QCD2SAY,35%,Standard,1.99,,,20.28,The New Ever After Collection,Julie Farley
KDP,6/1/15,6/30/15,2,6.72,USD,US,,,,,B00QNL6XPQ,70%,Standard,4.99,,,6.72,The Gatekeeperâ€™s Forbidden Secret,Penelope A. Brown
KDP,6/1/15,6/30/15,2,6.92,USD,US,,,,,B00QNM65CQ,70%,Standard,4.99,,,6.92,Orenda,Ruth Silver
KDP,6/1/15,6/30/15,2,6.71,USD,US,,,,,B00QS6KDWA,70%,Standard,5.02,,,6.71,Blended for Love: A Box-set of Four Full-length Books by Four Best-selling Authors,Shari J. Ryan
KDP,6/1/15,6/30/15,1,2.74,USD,US,,,,,B00QU4BBAI,70%,Standard,3.99,,,2.74,Trigger,Jill Meengs
KDP,6/1/15,6/30/15,37,50.10481725,USD,US,,,,,B00QU4BBAI,N/A,KU/KOLL Units,N/A,,,50.10,Trigger,Jill Meengs
KDP,6/1/15,6/30/15,107,37.45,USD,US,,,,,B00QVTWR3M,35%,Standard,0.99,,,37.45,Rules for the Perpetual Diet: A Novel,K. S. R. Burns
KDP,6/1/15,6/30/15,16,31.24,USD,US,,,,,B00QVTWR3M,70%,Standard,3.99,,,31.24,Rules for the Perpetual Diet: A Novel,K. S. R. Burns
KDP,6/1/15,6/30/15,1,0,USD,US,,,,,B00QVTWR3M,35% - promo,Kindle MatchBook,0.99,,,0.00,Rules for the Perpetual Diet: A Novel,K. S. R. Burns
KDP,6/1/15,6/30/15,12,32.88,USD,US,,,,,B00R56FJ44,70%,Standard,3.99,,,32.88,A Shadow in the Flames,Michael G. Munz
KDP,6/1/15,6/30/15,2,2.8,USD,US,,,,,B00R56FZNE,35%,Standard,3.99,,,2.80,Chasing Ravens,Jessica E. Paige
KDP,6/1/15,6/30/15,19,52.19,USD,US,,,,,B00R56FZNE,70%,Standard,3.99,,,52.19,Chasing Ravens,Jessica E. Paige
KDP,6/1/15,6/30/15,5,10.29,USD,US,,,,,B00R7GHNS2,70%,Standard,3,,,10.29,If I Say No,Brandy Jellum
KDP,6/1/15,6/30/15,2,6.88,USD,US,,,,,B00RB8FLZS,70%,Standard,4.99,,,6.88,Bloodletting,William D. Prystauk
KDP,6/1/15,6/30/15,1,0,USD,US,,,,,B00RB8FLZS,70% - promo,Kindle MatchBook,4.99,,,0.00,Bloodletting,William D. Prystauk
KDP,6/1/15,6/30/15,9,37.17,USD,US,,,,,B00RDK3FA2,70%,Standard,5.99,,,37.17,"Last Stop, The Twilight Zone: The Biography of Rod Serling",Joel Engel
KDP,6/1/15,6/30/15,1,3.44,USD,US,,,,,B00REQVNW2,70%,Standard,4.99,,,3.44,Blood & Spirits,Dennis Sharpe
KDP,6/1/15,6/30/15,2,0.7,USD,US,,,,,B00REQVY7G,35%,Standard,0.99,,,0.70,The Guide,Kenneth G. Bennett
KDP,6/1/15,6/30/15,3,4.2,USD,US,,,,,B00RPH6TBK,35%,Standard,3.99,,,4.20,Summer Champagne,Jennifer Gracen
KDP,6/1/15,6/30/15,153,418.87,USD,US,,,,,B00RPH6TBK,70%,Standard,3.99,,,418.87,Summer Champagne,Jennifer Gracen
KDP,6/1/15,6/30/15,124,43.4,USD,US,,,,,B00RY8P2Y0,35%,Standard,0.99,,,43.40,Uncharted Territory,Carolyn Ridder Aspenson
KDP,6/1/15,6/30/15,43,177.59,USD,US,,,,,B00RY8P2Y0,70%,Standard,5.99,,,177.59,Uncharted Territory,Carolyn Ridder Aspenson
KDP,6/1/15,6/30/15,1,0.35,USD,US,,,,,B00S0F7U46,35%,Standard,0.99,,,0.35,Seven Weeks to Forever,Jennifer Farwell
KDP,6/1/15,6/30/15,3,6.15,USD,US,,,,,B00S0F7U46,70%,Standard,2.99,,,6.15,Seven Weeks to Forever,Jennifer Farwell
KDP,6/1/15,6/30/15,8,10.833474,USD,US,,,,,B00S0F7U46,N/A,KU/KOLL Units,N/A,,,10.83,Seven Weeks to Forever,Jennifer Farwell
KDP,6/1/15,6/30/15,9,31.23,USD,US,,,,,B00S7R7BWI,70%,Standard,4.99,,,31.23,Broken Places,Rachel Thompson
KDP,6/1/15,6/30/15,8,10.833474,USD,US,,,,,B00S7R7BWI,N/A,KU/KOLL Units,N/A,,,10.83,Broken Places,Rachel Thompson
KDP,6/1/15,6/30/15,0,0,USD,US,,,,,B00S98RT4K,70%,Standard,2.99,,,0.00,Dealing with Devils,Pembroke Sinclair
KDP,6/1/15,6/30/15,1,0.35,USD,US,,,,,B00S99ADQ0,35%,Standard,0.99,,,0.35,Destroyer of Worlds,Dennis Sharpe
KDP,6/1/15,6/30/15,1,2.1,USD,US,,,,,B00S99Y2DK,35%,Standard,5.99,,,2.10,The Frailty of Things,Tamsen Schultz
KDP,6/1/15,6/30/15,19,78.31,USD,US,,,,,B00S99Y2DK,70%,Standard,5.96,,,78.31,The Frailty of Things,Tamsen Schultz
KDP,6/1/15,6/30/15,2,1.05,USD,US,,,,,B00SIQDAX2,35%,Standard,1.49,,,1.05,OP-DEC: Operation Deceit,K. Williams
KDP,6/1/15,6/30/15,1,2,USD,US,,,,,B00SMMH9KM,70%,Standard,2.99,,,2.00,The Werewolf of Lisbon,Chico Kidd
KDP,6/1/15,6/30/15,1,3.44,USD,US,,,,,B00SUWJ5FQ,70%,Standard,4.99,,,3.44,Earth,Caroline Allen
KDP,6/1/15,6/30/15,2583,938.19,USD,US,,,,,B00SZ63OCC,35%,Standard,1.03,,,938.19,The Duke Iâ€™m Going to Marry,Meara Platt
KDP,6/1/15,6/30/15,840,2111.72,USD,US,,,,,B00SZ63OCC,70%,Standard,3.97,,,2111.72,The Duke Iâ€™m Going to Marry,Meara Platt
KDP,6/1/15,6/30/15,2,1.3,USD,US,,,,,B00T5UEPYI,70%,Standard,2.99,,,1.30,Granted Wishes,Tanya Vought
KDP,6/1/15,6/30/15,1,0,USD,US,,,,,B00T5UF1P0,70% - promo,Kindle MatchBook,3.99,,,0.00,Soundings: Water Elemental,Janine Donoho
KDP,6/1/15,6/30/15,3,9.06,USD,US,,,,,B00T5XO572,70%,Standard,4.99,,,9.06,Blue Moon Vegan,Paula Marie Coomer
KDP,6/1/15,6/30/15,1,0.35,USD,US,,,,,B00T6EI3C8,35%,Standard,0.99,,,0.35,Handbook for the Hopeless: How to Get a Job in a War Zone & Hallucinations,Duke Miller
KDP,6/1/15,6/30/15,2,0.69,USD,US,,,,,B00TE30UHW,35%,Standard,0.99,,,0.69,Unblocked - Episode One,Marni Mann
KDP,6/1/15,6/30/15,437,0,USD,US,,,,,B00TE30UHW,N/A,Free - Price Match,0.99,,,0.00,Unblocked - Episode One,Marni Mann
KDP,6/1/15,6/30/15,6,20.64,USD,US,,,,,B00THULZM6,70%,Standard,4.99,,,20.64,Arielle Immortal Struggle,Lilian Roberts
KDP,6/1/15,6/30/15,16,21.666948,USD,US,,,,,B00THULZM6,N/A,KU/KOLL Units,N/A,,,21.67,Arielle Immortal Struggle,Lilian Roberts
KDP,6/1/15,6/30/15,1,2.75,USD,US,,,,,B00TK0SQJI,70%,Standard,3.99,,,2.75,Curse of the Seven 70s,Sharon E. Anderson
KDP,6/1/15,6/30/15,33,108.3,USD,US,,,,,B00TLHCZYW,70%,Standard,4.78,,,108.30,Duet for Three Hands,Tess Thompson
KDP,6/1/15,6/30/15,250,87.47,USD,US,,,,,B00TQ4NA6M,35%,Standard,0.99,,,87.47,Kindness Wins,Galit Breen
KDP,6/1/15,6/30/15,17,44.69,USD,US,,,,,B00TQ4NA6M,70%,Standard,3.93,,,44.69,Kindness Wins,Galit Breen
KDP,6/1/15,6/30/15,1,0,USD,US,,,,,B00TQ4NA6M,35% - promo,Kindle MatchBook,0.99,,,0.00,Kindness Wins,Galit Breen
KDP,6/1/15,6/30/15,19,65.36,USD,US,,,,,B00TUP47WI,70%,Standard,4.99,,,65.36,A Decent Woman,Eleanor Parker Sapia
KDP,6/1/15,6/30/15,0,0,USD,US,,,,,B00TWR8F40,35%,Standard,4.99,,,0.00,MISSION VERITAS,John Murphy
KDP,6/1/15,6/30/15,29,99.49,USD,US,,,,,B00TWR8F40,70%,Standard,4.99,,,99.49,MISSION VERITAS,John Murphy
KDP,6/1/15,6/30/15,8,16.16,USD,US,,,,,B00U05YLOG,70%,Standard,2.99,,,16.16,That's a Lie,Victoria Klahr
KDP,6/1/15,6/30/15,7,2.45,USD,US,,,,,B00U3LVDWU,35%,Standard,0.99,,,2.45,Death of a Tango Dancer,Lisa Fernow
