Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Imprint
iTunes,6/1/15,6/30/15,7,19.6,USD,US,,9781620152386,,646742987,,,,3.99,,,19.6,Riverbend,Tess Thompson,
iTunes,6/1/15,6/30/15,1,2.1,USD,US,,9781620159279,,994810869,,,,2.99,,,2.1,Simmering,S.E. Rise,
iTunes,6/1/15,6/30/15,2,5.6,USD,US,,9781620155271,,924190644,,,,3.99,,,5.6,Spring Shadows,Jennifer Gracen,
iTunes,6/1/15,6/30/15,7,14.7,USD,US,,9781620150573,,595802253,,,,2.99,,,14.7,Roses in Ecuador,Heather Huffman,
iTunes,6/1/15,6/30/15,2,14,USD,US,,9781935961321,,499687727,,,,9.99,,,14,Bottom Line Selling,Jack Malcolm,
iTunes,6/1/15,6/30/15,6,16.8,USD,US,,9781620156711,,963252857,,,,3.99,,,16.8,The Duke I‰Ûªm Going to Marry,Meara Platt,
iTunes,6/1/15,6/30/15,1,7,USD,US,,9781620157039,,974875652,,,,9.99,,,7,Triumph! An Athlete's Guide to Winning On and Off the Field,Matt Kunz,
iTunes,6/1/15,6/30/15,1,3.5,USD,US,,9781620154168,,898564978,,,,4.99,,,3.5,Zeus is Dead,Michael G. Munz,
iTunes,6/1/15,6/30/15,4,16.8,USD,US,,9781620153949,,840589202,,,,5.99,,,16.8,Unbridled Hearts Collection,Heather Huffman,
iTunes,6/1/15,6/30/15,2,2.8,USD,US,,9781513700557,,1002239330,,,,1.99,,,2.8,Horror Hooligans,Maddie Holliday Von Stark,
iTunes,6/1/15,6/30/15,1,2.1,USD,US,,9781620158692,,996330866,,,,2.99,,,2.1,Intentional Fitness: Working Out Your Salvation,Mary Graziano Scro,
iTunes,6/1/15,6/30/15,56,39.2,USD,US,,9781620150467,,517235903,,,,0.99,,,39.2,Tumbleweed,Heather Huffman,
iTunes,6/1/15,6/30/15,2,7,USD,US,,9781935961260,,501027628,,,,4.99,,,7,The Essential Stay-at-Home Mom Manual,Shannon Hyland-Tassava,
iTunes,6/1/15,6/30/15,1,2.1,USD,US,,9781620159828,,1000452309,,,,2.99,,,2.1,The Widow's Game,Maddie Holliday Von Stark,
iTunes,6/1/15,6/30/15,2,12.6,USD,US,,9781935961895,,590707326,,,,8.99,,,12.6,The Art of Selling Real Estate,Patricia Cliff,
iTunes,6/1/15,6/30/15,1,2.1,USD,US,,9781620156438,,971220601,,,,2.99,,,2.1,That's a Lie,Victoria Klahr,
iTunes,6/1/15,6/30/15,12,25.2,USD,US,,9781620150344,,485468555,,,,2.99,,,25.2,Jailbird,Heather Huffman,
iTunes,6/1/15,6/30/15,1,3.5,USD,US,,9781620158128,,987051106,,,,4.99,,,3.5,The Garden of Unfortunate Souls,Eddie Mark,
iTunes,6/1/15,6/30/15,1,2.1,USD,US,,9781620158579,,991484590,,,,2.99,,,2.1,Netherworld,K.N. Lee,
iTunes,6/1/15,6/30/15,1,2.8,USD,US,,9781620158241,,998154549,,,,3.99,,,2.8,The Choice,Allison J. Kennedy,
iTunes,6/1/15,6/30/15,65,45.5,USD,US,,9781935961321,,499687727,,,,0.99,,,45.5,Bottom Line Selling,Jack Malcolm,
iTunes,6/1/15,6/30/15,3,12.6,USD,US,,9781620159873,,1000255300,,,,5.99,,,12.6,Too Clever By Half,Will North,
iTunes,6/1/15,6/30/15,8,5.6,CAD,CA,,9781620159194,,980691384,,,,0.99,,,4.5318,Kindness Wins,Galit Breen,
iTunes,6/1/15,6/30/15,1,6.3,CAD,CA,,9781620153093,,904181911,,,,8.99,,,5.098275,Harm None,Will North,
iTunes,6/1/15,6/30/15,1,2.8,CAD,CA,,9781620156087,,947175435,,,,3.99,,,2.2659,How Do You Know?,Meredith Schorr,
