Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type, KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Imprint,Sale Date
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940149696833,9781620154502,,,,,,3.99,,2.59,2.59,Winter Hopes,,Booktrope,5/4/15
Nook,5/1/15,5/31/15,1,1.94,USD,US,2940149726790,9781620154700,,,,,,2.99,,1.94,1.94,Blue Midnight,,Booktrope,5/5/15
Nook,5/1/15,5/31/15,2,6.48,USD,US,2940150100022,9781620157404,,,,,,4.99,,3.24,6.48,Duet for Three Hands,,Booktrope,5/5/15
Nook,5/1/15,5/31/15,1,1.94,USD,US,2940151645799,9781620158630,,,,,,2.99,,1.94,1.94,Macyn's Letter,,Booktrope,5/5/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940015888249,9781620150870,,,,,,3.99,,2.59,2.59,Memoirs Aren't Fairytales (Young Adult Edition),,Booktrope Editions,5/5/15
Nook,5/1/15,5/31/15,2,0.8,USD,US,2940151372312,9781620157732,,,,,,0.99,,0.4,0.8,Rachel's Folly,,Booktrope,5/5/15
Nook,5/1/15,5/31/15,1,1.94,USD,US,2940012509062,9781620150474,,,,,,2.99,,1.94,1.94,Riversong,,Booktrope,5/5/15
Nook,5/1/15,5/31/15,1,0.4,USD,US,2940148467137,9781620152379,,,,,,0.99,,0.4,0.4,Riverstar,,Booktrope,5/5/15
Nook,5/1/15,5/31/15,1,3.89,USD,US,2940148220442,9781620152652,,,,,,5.99,,3.89,3.89,Seasons' End,,Booktrope,5/5/15
Nook,5/1/15,5/31/15,2,5.18,USD,US,2940150658936,9781620155271,,,,,,3.99,,2.59,5.18,Spring Shadows,,Booktrope,5/5/15
Nook,5/1/15,5/31/15,1,0.4,USD,US,2940149368563,9781620153789,,,,,,0.99,,0.4,0.4,Unbreakable Bonds,,Booktrope,5/5/15
Nook,5/1/15,5/31/15,1,3.24,USD,US,2940149952182,9781620157053,,,,,,4.99,,3.24,3.24,Uncharted Territory,,Booktrope,5/5/15
Nook,5/1/15,5/31/15,1,3.24,USD,US,2940150679894,9781620155165,,,,,,4.99,,3.24,3.24,Waiting,,Booktrope,5/5/15
