Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Imprint
iTunes,7/1/15,7/31/15,2,5.6,USD,US,,9781620150870,,574413352,,,,3.99,,,5.6,Memoirs Aren't Fairytales (Young Adult Edition),Marni Mann,
iTunes,7/1/15,7/31/15,1,3.5,USD,US,,9781620154229,,958795431,,,,4.99,,,3.5,The Frailty of Things,Tamsen Schultz,
iTunes,7/1/15,7/31/15,3,6.3,USD,US,,9781620158258,,992289838,,,,2.99,,,6.3,Frozen Dreams,Cori Williams,
iTunes,7/1/15,7/31/15,3,10.5,USD,US,,9781620154168,,898564978,,,,4.99,,,10.5,Zeus is Dead,Michael G. Munz,
iTunes,7/1/15,7/31/15,2,5.6,USD,US,,9781620154212,,885177180,,,,3.99,,,5.6,The Lycan Hunter,Kelsey Jordan,
iTunes,7/1/15,7/31/15,5,3.5,USD,US,,9781620157909,,980483809,,,,0.99,,,3.5,Unblocked - Episode Two,Marni Mann,
iTunes,7/1/15,7/31/15,153,107.1,USD,US,,9781620152652,,794142892,,,,0.99,,,107.1,Seasons' End,Will North,
iTunes,7/1/15,7/31/15,1,0.7,USD,US,,9781620157367,,983129457,,,,0.99,,,0.7,Three-Year-Olds Are A**holes,Sarah Fader,
iTunes,7/1/15,7/31/15,38,106.4,USD,US,,9781620152690,,719581050,,,,3.99,,,106.4,The Dark Light of Day,T.M. Frazier,
iTunes,7/1/15,7/31/15,1,0.7,USD,US,,9781620157923,,992002124,,,,0.99,,,0.7,Underwater Secrets,EJ Hanagan,
iTunes,7/1/15,7/31/15,55,38.5,USD,US,,9781620152546,,709567734,,,,0.99,,,38.5,Just Friends With Benefits,Meredith Schorr,
iTunes,7/1/15,7/31/15,1,3.5,USD,US,,9781620153147,,883483725,,,,4.99,,,3.5,What Echoes Render,Tamsen Schultz,
iTunes,7/1/15,7/31/15,1,2.8,USD,US,,9781620159125,,1017136173,,,,3.99,,,2.8,Captivated by Your Love,"Kennedy, Kelly",
iTunes,7/1/15,7/31/15,2,12.6,USD,US,,9781935961895,,590707326,,,,8.99,,,12.6,The Art of Selling Real Estate,Patricia Cliff,
iTunes,7/1/15,7/31/15,3,6.3,USD,US,,9781620159323,,991124725,,,,2.99,,,6.3,Alien Love,Stan Schatt,
iTunes,7/1/15,7/31/15,1,3.5,USD,US,,9781513701424,,1018700570,,,,4.99,,,3.5,Kolea,Russell Cahill,
iTunes,7/1/15,7/31/15,3,2.1,USD,US,,9781513700113,,1002584045,,,,0.99,,,2.1,Red Nights,Shari J. Ryan,
iTunes,7/1/15,7/31/15,2,4.2,USD,US,,9781620150641,,563322688,,,,2.99,,,4.2,Always and Forever,Karla J. Nellenbach,
iTunes,7/1/15,7/31/15,1,2.8,USD,US,,9781620157916,,1018694044,,,,3.99,,,2.8,Catching Bodel,Nikole Carol Jalbert,
iTunes,7/1/15,7/31/15,1,0.7,USD,US,,9781620156087,,947175435,,,,0.99,,,0.7,How Do You Know?,Meredith Schorr,
iTunes,7/1/15,7/31/15,1,0.7,USD,US,,9781513701042,,1024275528,,,,0.99,,,0.7,Dangerous Concoctions,Victoria Bright,
iTunes,7/1/15,7/31/15,6,4.2,USD,US,,9781620159804,,994369352,,,,0.99,,,4.2,Unblocked - Episode Three,Marni Mann,
